chapter,word
6,margin
4,smooth
6,due
6,will
5,bytneal2003
4,accurate
3,very
4,via
6,uncertainty
2,appropriate
5,is
4,an
6,distance
6,where
4,emulator
6,as
2,failures
2,simulator
2,coffee
5,three
6,estimate
2,the
6,by
3,the
3,in
3,in
4,step
2,used
6,all
4,of
6,utility
3,shows
4,is
1,the
4,n_n_c
5,not
2,of
4,less
4,2
3,updated
5,if
6,the
6,parameters
5,via
5,eq:ei
3,figure
1,thus
2,operation
7,the
2,how
3,process
6,alm
2,to
6,input
7,computational
6,availability
4,x
1,in
1,generating
6,before
6,in
5,an
2,athena
5,is
3,normal
5,discuss
5,for
3,solid
2,well
5,our
2,only
4,gp
5,not
7,next
4,although
6,but
4,in
4,to
6,and
6,been
4,may
6,performing
5,are
5,front
2,replicate
3,the
2,of
6,a
6,the
2,several
3,to
1,or
5,beliefs
2,process
6,and
4,here
6,time
5,correspond
5,hm
5,decisions
4,the
5,value
3,bytkennedy2000
1,the
2,of
5,when
2,close
6,after
2,are
2,environments
2,of
2,is
2,third
3,scenarios
5,the
6,dm
2,k
5,decision
1,science
6,values
6,unique
1,via
5,inefficient
3,it
6,designs
5,of
4,expensive
6,dimensional
5,a
4,a
3,structure
6,and
5,largest
4,x
5,equation
4,require
4,two
3,y
2,payoff
2,begins
2,this
7,same
7,may
3,be
5,it
3,can
3,on
3,then
6,is
4,the
6,final
5,we
3,especially
2,an
3,such
5,where
3,advantage
3,choose
6,behalf
4,from
2,simulator
3,this
6,estimated
3,probabilistic
6,update
5,m
6,tab:final
3,equation
5,include
3,parameter
3,on
3,properties
6,much
2,be
2,of
6,chosen
3,is
5,functions
6,in
3,that
1,his
5,to
3,chapter
1,rutherford
3,at
3,to
5,figure
5,line
2,on
4,for
3,example
4,of
7,in
2,a
5,addition
6,pdf
4,the
5,of
4,a
6,we
5,can
5,from
3,training
7,evpi
5,we
3,where
5,should
3,x
3,corresponds
3,is
3,is
6,of
6,applied
6,out
6,change
5,thought
7,bayes
4,enough
2,posterior
7,athena
5,is
1,relevant
2,guidance
2,best
6,to
2,difference
4,x
3,parameter
2,computing
6,it
1,code
2,representation
2,figure
6,subset
3,mean
5,under
1,many
6,themselves
3,sample
2,of
5,is
3,b
5,use
6,squares
3,a
5,on
5,sampling
5,be
5,ruled
6,we
1,dependent
6,approach
6,the
5,great
4,dependent
6,over
7,of
4,in
4,perspective
4,into
6,allows
5,out
1,we
2,issues
4,per
6,will
1,to
3,funcs
5,this
3,where
2,must
5,as
6,designs
6,would
3,liftingphenderson09
1,what
2,everything
6,nroy
3,standard
3,placed
4,_i
2,to
6,not
6,each
4,are
5,within
6,for
4,moments
4,is
3,by
6,unimodal
5,1
5,a
5,if
6,variable
4,d_j
6,design
7,an
4,d
4,variance
5,ucb
3,non
5,appropriate
5,to
3,one
6,that
2,as
3,with
4,cheap
6,our
1,physical
3,iid
3,mean
4,produce
2,two
6,constrained
6,is
1,this
3,emulators
5,a
2,revise
6,and
3,figure
2,from
5,some
3,is
4,to
4,poor
1,level
5,where
3,coverage
2,utility
6,decisions
3,minimise
3,assess
3,allow
5,to
2,a
6,function
4,blocks
3,model
3,fig
5,find
4,linear
7,relevant
5,optim
4,normal
6,limit
3,hence
5,that
1,suited
5,slice
6,for
3,a
5,mean
4,modelling
2,of
2,is
4,to
1,example
4,use
4,literature
5,tbaker2020c
2,uncertainty
2,popular
2,as
5,surrogate
6,spare
5,observed
3,are
6,is
5,not
5,not
6,perspective
3,to
2,that
4,to
5,is
6,this
6,a
5,can
6,and
7,decision
5,to
5,to
6,catch
2,to
4,around
6,routine
3,data
5,sampling
6,other
5,and
1,want
4,align
6,be
6,single
3,different
4,term
2,large
2,we
5,of
7,since
5,to
5,usage
6,optimise
5,the
4,shown
6,misrepresentation
6,have
2,time
1,techniques
6,re
5,can
3,is
1,offshore
6,squared
5,due
3,where
6,spares
6,the
5,probabilitypsrinivas2009
7,is
3,the
2,shelf
6,from
4,noise
3,function
6,given
4,such
2,beliefs
6,c
6,the
5,which
3,about
5,the
6,indicator
2,of
6,for
6,pair
5,it
3,1
3,about
3,of
2,then
6,of
4,3
5,be
6,means
5,discrepancy
3,one
6,approach
3,small
2,of
4,not
5,issue
1,has
5,given
6,this
4,what
6,in
4,this
3,that
2,of
2,difficulty
4,this
4,integrate
2,problem
6,round
3,repeat
6,restored
2,unfamiliar
4,the
2,a
5,alg:nroy
6,in
3,and
5,idea
3,uniform
6,ruling
6,intensive
2,distribution
6,information
3,than
5,from
4,component
2,components
3,bias
3,the
6,factor
4,small
1,sml
5,probability
4,are
4,same
6,dimension
6,bayesopt
6,values
6,sufficient
2,expert
5,then
6,details
5,is
3,on
4,mean
3,and
2,elicitation
6,warehouse
2,commonly
4,of
3,function
2,step
6,to
7,suggesting
5,since
2,prior
3,metrics
5,it
2,access
3,unchanged
5,us
4,hence
4,b
5,runs
2,of
5,function
3,to
5,posterior
5,tactic
6,the
3,links
3,a
6,from
5,systempcraig1997
4,useful
6,be
3,expect
6,of
6,with
6,final
5,expensive
5,nroy
3,emulator
6,x9
3,here
3,paradigm
4,of
4,emulator
6,for
7,our
4,the
6,spaces
4,mean
3,choose
4,mean
5,a
3,resulting
3,from
7,decision
6,the
4,their
4,versions
3,varying
2,result
6,to
6,we
7,may
3,of
5,an
2,decrease
3,simulator
4,a
6,marginal
6,the
4,expensive
4,range
5,just
3,willing
7,distribution
5,covariances
2,to
3,equations
5,well
4,a
1,put
6,margin
5,computationally
3,is
4,expressed
6,under
4,consider
3,there
5,the
5,problems
4,variance
2,is
4,x
6,of
6,the
4,simplicity
3,j
1,from
2,wall
7,a
5,rule
2,to
2,useful
7,single
1,uncertainty
2,does
5,means
3,target
6,will
6,with
2,once
3,addition
3,w_j
5,scheme
1,advancement
5,right
4,that
1,different
4,stochastic
4,homgp
6,we
2,lottery
4,d
6,align
3,posterior
5,collection
3,coefficients
7,athena
5,both
3,a
4,the
7,consider
6,the
3,points
5,utility
3,behaviour
2,_2
6,expensive
6,which
4,function
4,returning
6,by
5,from
2,two
5,will
6,prevent
3,or
7,different
5,can
4,physical
5,utility
4,expensive
6,andtkeeney1976
3,pure
6,joint
2,enumerate
6,the
3,following
2,relative
6,set
6,of
4,of
4,processors
5,to
6,would
6,chosen
6,trajectories
6,of
3,various
5,using
1,statistical
6,decision
7,allowing
2,the
2,later
3,it
3,are
5,of
6,for
6,sake
3,plot
4,of
6,the
5,set
5,analyst
6,is
2,are
4,the
5,for
4,for
4,is
2,represents
2,other
1,the
5,can
3,analytic
6,implaus
3,equation
5,expectations
5,simulator
6,assess
6,our
5,following
4,is
2,in
2,construct
3,the
7,simulator
5,many
2,the
6,we
4,realisations
4,c
6,implies
2,variable
5,to
5,either
5,numerical
6,the
3,kern
4,harvey2018
6,the
6,the
6,decision
6,out
2,has
4,variety
6,1
6,dm
7,myopic
4,to
3,h
5,flawed
4,c
2,payoff
6,literature.ttracht2013
4,are
7,the
3,brevity
4,of
6,of
2,and
5,accounts
5,bayesian
4,of
3,h
3,include
4,y
4,will
5,not
6,what
4,m_v
4,also
2,representing
2,under
6,could
5,observed
5,the
4,improved
5,were
6,use
3,design
6,has
3,a
5,is
4,estimation
7,would
5,minimising
6,beliefs
2,expectations
4,parameters
3,equally
6,on
6,perform
4,the
6,u_3
5,gives
2,is
3,a
3,the
4,red
3,can
4,large
3,splinespmarrel2012
6,and
6,bold.pdf
6,for
3,a
4,simulator
3,is
1,a
5,search
5,alternatives
3,let
6,use
4,hundreds
4,with
3,together
3,expect
3,that
5,of
5,we
5,where
6,and
5,a
6,1
6,component
5,dimensional
5,a
6,it
3,1
7,one
6,as
2,operator
4,intractable
6,shrink
4,multilevel
6,fixed
2,a
5,as
5,output
5,emulators
4,and
3,if
2,the
5,function
6,the
2,available
1,has
6,procedure
5,initial
3,little
6,case
3,and
4,emulator
6,wider
2,an
2,is
6,thus
1,search
1,that
6,of
7,from
4,was
2,studies
3,then
6,out
6,and
6,hm
4,and
6,this
3,right
5,implausibility
2,corresponding
5,proposed
3,conditional
5,part
4,cost
6,the
3,emulators
2,and
3,does
5,we
6,and
5,_n
4,computation
6,of
4,thatthenderson09
6,rather
6,proportion
5,of
4,black
5,optimise
4,sizes
4,which
2,decreasing
4,more
6,the
5,random
2,is
5,procedure
6,particular
3,shot
1,use
3,posterior
6,flat
5,cannot
6,literature
4,will
3,response
4,two
5,of
6,restoration
6,approximation
2,of
7,the
2,solution
7,f_t
5,diagram
2,approach
4,we
2,u_i
5,time
6,we
5,is
6,based
4,to
5,t
2,_n
6,within
2,k
2,relevant
7,to
7,this
6,the
2,intensity
4,from
6,out
6,the
3,very
4,thus
1,unknown
3,as
2,athena
2,the
5,are
3,runs
7,were
6,investigation
6,variables
6,consistent
6,would
5,on
6,choice
5,thought
4,case
2,an
2,i
5,to
6,which
2,we
5,functions
5,allocation
6,our
4,non
4,stochastic
5,spaces
6,is
5,of
4,e_i
3,use
2,of
3,the
6,alm
6,decision
5,which
2,this
1,advantages
1,support
3,to
7,sets
5,and
5,bayesian
4,runs
4,r_1
7,specified
6,for
5,output
6,on
2,and
5,this
1,a
4,have
5,emulators
6,the
6,relevant
4,term
4,tractable
4,that
7,of
6,the
7,solutions
6,of
3,formulae
6,utility
2,or
6,robust
4,recall
5,emulator
3,by
6,set
6,post
4,runs
5,is
3,with
4,we
6,are
5,to
4,y
1,two
7,for
7,gp
3,are
3,of
4,those
4,c
2,expert
2,be
6,of
4,points
2,in
5,standard
5,knowledge
3,_2
3,better
5,runs
4,versions
3,is
3,1
2,we
5,is
3,stochastic
6,a
6,within
6,reason
5,be
5,would
4,we
3,the
6,within
2,new
3,investigate
6,waves
2,the
5,fluent
6,learn
5,single
6,begin
5,th
5,each
6,the
4,for
1,use
3,as
1,simply
6,then
2,red
2,risk
6,cores
5,about
6,this
4,of
5,really
4,points
5,good
4,are
5,exploitation
3,inferring
2,of
5,transparent
6,far
6,parameters
3,over
2,a
4,simulator
4,and
2,may
5,is
3,a
2,reliability
1,we
2,and
2,be
1,offshore
3,exponential
6,a
3,some
4,of
2,if
6,fact
6,itemize
6,by
3,computationally
6,this
6,mean
5,such
1,via
3,approaches
6,one
5,simulator
4,example
5,be
4,d
4,the
2,of
6,for
6,as
3,distribution
6,uncertainty
3,leads
6,if
7,to
5,in
3,performance
3,and
5,costly
2,probability
5,the
4,had
2,of
5,utility
2,reliability
7,particular
3,a
5,be
4,mean
2,_2
5,however
2,the
2,the
2,to
2,exactly
2,equation
6,the
4,out
1,described
4,desired
5,to
5,uncertain
5,upon
1,into
6,policy
6,the
4,this
6,training
5,what
7,it
7,assigning
4,to
3,exponential
1,function
6,an
3,set
2,us
2,a
4,runs
5,ultimately
2,in
1,as
5,hm
4,e_i
7,set
6,more
6,much
4,analyst
3,emulators
7,the
5,locations
2,problems
3,and
3,mean
6,which
7,case
3,observed
3,values
3,be
5,a
2,elicitation
6,to
2,making
3,emulation
4,sk
7,that
5,reasonably
6,been
6,set
7,this
4,a
6,to
5,denotes
6,in
6,it
1,randomness
2,last
3,mean
4,same
3,this
6,now
6,is
6,solutions
3,is
2,to
4,is
2,squares
3,we
6,column
3,bands
7,low
5,means
4,and
3,the
4,were
6,common
4,stochastic
6,t
3,c
2,typically
7,with
5,it
3,emulator
6,emulator
5,the
6,negative
5,misspecified
2,function
2,state
4,x
6,sub
4,x
4,of
6,proportion
6,active
2,are
6,is
3,squared
6,done
6,and
3,this
5,will
4,model
2,the
1,on
6,larger
1,developments
3,adding
3,shot
3,1
5,the
5,via
4,approaches
5,of
5,of
5,fidelity
5,problem
3,form
2,first
4,sec:design
5,and
6,plots
2,are
2,not
3,will
6,task
3,their
5,is
5,ruled
5,autocorrelation
3,sub
2,where
6,flexible
6,this
5,in
3,will
3,example
2,fig:availability
5,or
2,0
6,observation
3,not
6,a
3,is
2,the
3,independent
6,decision
2,we
3,we
6,as
4,for
1,method
6,string
7,quantitative
3,gph
7,the
4,in
6,for
6,inputs
4,on
1,expensive
6,is
4,asymmetric
1,experiments
5,notation
3,frequentist
2,practical
2,reflection
3,fixed
6,with
2,parameters
3,general
6,relied
6,make
5,computationally
3,as
6,9
1,contributions
4,very
5,very
6,components
5,are
6,that
3,takes
6,to
4,regression
3,in
5,simulator
3,design
1,complex
4,a
7,code
7,emulator
6,3
3,satisfying
6,assumed
6,out
2,ow
6,computational
6,for
6,nroy
5,of
6,volume
6,implies
2,of
5,the
3,itemize
6,any
3,in
7,problems
1,decisions
2,offshore
6,to
3,the
7,techniques
5,can
2,t
3,more
3,similar
3,been
5,pfrazier2018
4,budget
4,on
4,x
6,almb
2,u_2
6,those
2,with
6,in
5,in
2,with
2,can
5,fn
2,is
3,e
5,hm
4,cheap
5,form
4,estimate
5,sub
7,selection
4,amounts
4,appetite
6,even
6,the
4,since
6,the
5,subset
5,force
4,sml
2,stage
2,probability
5,us
2,form
2,of
5,is
3,are
4,time
2,form
6,to
4,athena
3,for
2,good
6,our
4,still
6,using
4,can
5,function
2,uses
6,succinct
3,this
4,were
3,we
4,one
4,term
6,itemize
4,mean
1,in
7,natural
4,median
4,chapter
2,improve
4,we
4,variance
3,prior
3,in
5,lead
4,a
6,wh2
4,smaller
1,imperfect
2,way
5,however
3,closed
5,models
4,consider
2,the
2,and
6,of
4,the
3,where
1,data
6,if
4,dots
2,and
2,serious
6,already
6,size
3,which
6,and
5,sampler
5,simplest
6,dm
2,utility
6,internally
4,misrepresentation
6,predictions
6,design
6,in
3,c_
4,covariance
3,function
3,of
5,reductions
5,highly
3,uncorrelated
6,x
4,prefer
6,the
3,construct
3,and
7,utility
6,validating
2,functions
6,iterative
4,with
3,we
3,much
5,inspired
6,must
5,sampling
6,decision
7,analysis
1,the
4,of
2,like
3,the
6,choice
4,modelspohagan01
7,parameter
5,optim
3,of
4,is
6,implausibility
4,for
3,covariance
5,a
4,their
4,in
5,red
3,diminishing
6,produced
2,into
5,rows
6,we
6,elicit
6,is
5,more
6,parameters
3,offers
2,the
1,use
6,k_j
5,to
4,mean
4,are
5,mean
3,x_i
3,squared
1,introduction
5,wise
4,accurate
4,to
5,the
5,leading
5,be
5,we
6,covariance
6,generating
4,developed
5,set
2,has
5,inversion
5,uncertainty
3,some
5,the
5,trace
3,be
3,the
6,to
4,where
2,is
7,used
3,the
3,to
7,to
3,vector
4,m_c
4,input
3,beliefs
3,covariance
2,at
4,x
2,analysis
6,as
3,full
3,for
6,lie
4,x
3,may
7,prioritise
3,for
5,does
4,problem
6,c
6,results
3,is
2,than
2,period
4,and
5,implausibility
3,mean
5,is
6,on
5,function
4,together
3,emulation
3,thought
2,the
5,observed
5,by
5,in
5,we
6,random
6,is
2,c_i
6,the
5,deterministic
2,_j
5,of
5,do
1,systempohagan01
4,poor
4,either
5,find
3,avoid
5,language
6,must
2,a
5,input
4,a
7,of
6,75
2,for
2,about
6,preferences
6,potentially
5,design
2,a
3,of
3,x
6,a
4,numbers
5,eq:hm
4,of
2,but
5,gain
4,small
4,as
3,that
3,1
3,then
3,we
6,of
2,this
4,to
5,bayesopt
4,too
6,and
5,the
6,utility
5,a
2,facilitator
4,moments
2,an
2,in
6,to
6,problem
7,all
2,having
6,to
4,wind
4,region
2,a
6,unrealistic
5,although
4,poisson
4,l
5,to
5,to
6,constructed
3,describes
2,precise
6,because
4,transformed
4,x
6,marginal
4,due
5,inspired
4,x
4,integrated
4,athena
2,combine
6,interesting
2,and
7,similar
6,the
2,it
6,dm
5,of
6,in
4,computer
6,have
2,the
3,better
3,equation
4,chapter
3,vernon2019
6,of
5,y
5,partitioned
6,useful
2,as
6,many
5,from
6,specifying
6,challenging
6,in
2,measure
5,is
7,methods
5,equations
4,the
7,is
3,a
2,raw
6,tab:optimiser
5,slice
3,the
5,it
2,wish
2,the
6,which
2,larger
6,and
4,a
5,of
3,the
4,adapted
6,sample
5,two
6,may
4,band
5,use
1,direction
3,on
3,the
4,hetgp
5,one
2,very
6,the
3,example
5,and
6,be
6,a
3,this
5,considered
6,parts
3,will
4,hetgp
3,more
6,1.99
1,times
6,design
5,figure
4,training
5,to
3,means
6,the
5,the
4,gp
4,take
5,that
2,simple
5,to
4,than
6,in
6,this
3,space
3,necessarily
6,correspond
3,both
4,the
5,our
1,approximately
6,the
5,oftgentle2007
2,being
6,the
5,in
6,be
4,the
5,which
3,as
5,has
6,slice
5,refocussing
5,suggests
4,the
5,several
2,about
5,to
2,on
3,to
2,function
3,func.pdf
6,one
2,elicited
4,multimodal
3,expressed
6,a
6,wave
2,app
1,core
3,function
6,space
1,many
3,of
3,cubespmckay1979
5,a
5,to
4,of
2,many
6,equation
6,for
4,metrics
6,that
5,by
6,standard
1,is
4,2_v
5,surrogate
5,though
6,suggests
7,approach
6,the
6,looks
4,motivating
6,matrix
3,to
3,of
4,gaussian
6,is
4,e
2,in
6,including
2,the
5,of
3,possible
6,we
7,under
5,the
4,1c_v
3,the
4,fig:within
4,the
7,stakeholders
7,offshore
2,distribution
6,suggest
4,fastest
2,investigate
6,value
4,previous
2,a
6,loo
4,the
5,making
3,equations
5,function
1,to
2,well
7,output
4,idea
5,decisions
2,of
6,to
4,re
5,and
4,constant
3,correlation
2,we
2,to
6,c
7,this
3,to
4,c_v
6,warehouse
6,in
5,problem
4,from
6,challenges
6,dm
6,as
6,of
3,the
3,with
5,the
7,emulation
3,proponents
4,large
2,for
3,explicitly
5,a
6,use
4,against
6,of
6,itemize
6,fig
2,into
5,monte
6,amount
5,types
6,has
6,this
4,band
2,the
1,marsden
5,decision
5,on
5,for
5,output
6,a
6,need
5,magnitude
6,depends
5,was
6,uniform
4,training
4,usual
3,lh
5,such
4,set
2,utility
2,that
6,automatically
6,18
4,model
2,the
1,be
6,warehouse
7,and
6,have
4,sml
7,application
2,such
6,days
6,function
4,x
6,seem
7,matching
4,e
4,approach
6,in
6,depend
2,scone
4,predictive
2,specify
3,way
4,of
4,covariance
6,neutral
2,does
5,translucent
2,must
2,and
5,where
5,hand
4,when
6,standard
2,functions
3,choice
6,by
6,warehouse
4,rplhspkg
6,this
7,design
3,uncertainty
6,not
5,in
2,the
6,at
7,for
1,of
6,we
5,parameters
3,trickier
5,figure
5,is
6,the
6,reduce
5,plot
3,and
5,in
2,eliciting
2,the
6,from
5,as
4,form
6,which
5,the
5,best
3,are
3,one
3,to
6,hours
4,response
5,beliefs
2,is
2,to
4,using
4,larger
5,set
3,once
6,of
7,on
4,matrix
6,to
3,functions
5,posterior
5,i_0
6,space
1,change
5,simulator
6,are
2,by
3,barton2006
2,have
3,suppose
5,used
5,space
5,optimism
5,run
3,more
4,fig:within
4,design
1,experiments
3,covariance
5,the
5,which
6,will
6,although
7,of
3,functions
6,observed
6,the
1,on
2,any
6,which
7,large
1,practice
5,decisions
5,the
6,of
5,proportionality
2,over
3,coverage
5,emulation
6,of
6,are
4,motorcycle
7,good
4,emulator
2,of
1,finally
4,v_v
5,variables
5,the
3,are
3,mean
4,predictive
6,example
2,are
3,the
4,advice
2,elicitation
5,an
2,sample
7,depends
2,will
3,is
2,or
3,an
4,want
3,also
7,a
4,inference
4,elicitation
6,to
3,not
5,to
6,determined
4,out
6,being
4,the
6,the
4,used
2,any
3,almost
4,was
6,the
5,a
3,is
1,properties
3,test
4,transformation
6,utility
6,from
3,shows
4,mode
2,of
6,allows
3,a
6,run
2,over
3,1
4,the
5,for
6,wider
5,the
2,the
4,estimate
3,this
6,solutions
6,checking
4,use
6,away
4,stochastic
5,matching
2,rio
6,be
3,appropriate
6,for
4,these
4,details
6,terminates
3,prior
3,this
3,evaluate
4,intervals
3,x
4,different
6,are
5,slice
2,typical
6,residuals
6,and
2,example
6,a
6,to
5,out
5,sub
3,a
2,model
3,iii
4,in
5,as
6,an
2,offshore
6,uniform
6,composed
3,approaches
3,then
6,of
6,the
6,there
2,to
4,approach
5,from
4,not
2,is
2,a
4,map
6,decision
1,were
2,enumerate
3,f
6,and
5,only
5,is
6,for
2,seems
2,of
6,the
2,an
7,of
3,plot
6,if
5,red
3,which
6,methodology
7,which
5,of
5,small
4,deviations
4,that
4,as
5,if
4,a
4,propose
4,section
2,two
4,write
4,c_0
2,combine
6,availability
7,dm
5,randomly
7,and
5,space
5,is
5,example
4,is
4,gp.tboukouvalas2010
4,and
6,dm
4,for
4,equation
4,estimate
3,x
4,be
6,warehouses
6,will
6,wave
7,or
3,maximise
7,quantification
1,sml
6,found
4,emulator
3,and
6,type
5,decisions
3,points
4,distribution
2,of
3,us
5,simplifications
2,the
4,all
3,a
4,c_c
6,is
5,belief
6,can
6,the
5,sa
2,efsa
3,analytically
5,improvement
4,the
4,largest
2,i
4,because
2,quantities
2,k
2,are
2,if
6,in
3,latin.pdf
5,error
3,not
5,now
1,of
6,the
4,study
5,parameter
2,a
6,at
1,multi
3,is
4,priors
4,x
5,periods
5,red
4,as
4,corresponds
2,the
2,store
2,deterministic
6,is
5,which
6,it
3,equations
6,to
2,consequences
2,for
5,sample
6,the
5,only
4,information
4,functions
6,compatible
6,the
6,problem
2,is
3,account
5,suitably
3,is
6,two
5,of
5,probability
2,aim
2,within
1,framework
3,is
4,to
5,fns
2,take
4,training
7,inputs
3,is
5,they
5,fig:example
6,are
4,both
5,sources
4,2
7,variation
5,to
6,may
6,the
4,the
5,thus
5,works
5,spent
2,notation
5,t
5,we
6,judge
6,stated
2,observable
6,athena
7,appropriate
2,this
2,long
4,approach
6,approximately
3,a
3,usedpbinois2018
3,them
2,replacement
6,using
6,let
3,can
6,our
5,as
5,want
1,physical
5,upper
5,independent
4,x
5,function
4,can
4,fig2
5,concentrated
3,we
5,the
6,warehouse
7,could
6,cost
3,modified
5,more
2,two
2,the
2,to
2,assumption
7,if
6,completely
6,above
5,have
3,for
4,specification
6,as
5,uniform
5,maximise
5,uncertainty
6,observed
3,emulator
4,assume
6,simulator
3,points
5,density
4,3
4,will
3,separate
5,the
2,act
6,improved
4,to
3,popular
4,and
7,as
3,some
4,mean
6,weights
6,that
2,this
2,there
4,a
5,a
5,fig:example
6,1
5,model
4,many
6,around
6,specify
2,_p
6,of
5,suppose
4,the
5,toy
1,tsmith1954
3,easier
6,of
4,the
5,exploratory
3,agnostic
4,to
3,with
3,if
6,by
2,above
4,by
4,we
3,model
4,stochastic
6,u
4,variance
4,place
3,function
2,should
3,used
4,predictive
3,be
6,to
3,range
6,aspects
5,_n
3,can
7,approaches
2,eq:add
2,sophisticated
5,could
6,design
6,and
6,busy
5,quantifying
4,as
6,of
6,all
2,optimised
5,corresponding
3,later
2,the
4,being
6,we
7,to
6,still
3,not
3,might
6,revised
6,or
5,bound
6,variables
5,from
4,training
2,operator
1,place
5,been
6,of
4,c_v
5,promising
1,hetgp
3,of
3,this
5,line
5,ratio
3,is
3,the
6,chapter
4,x
4,scarce
6,routine
5,the
2,the
3,assume
6,in
5,if
6,consequence
2,it
3,approximation
6,continuous
4,to
4,scale
5,along
1,athena
5,each
5,are
2,consumed
3,reflecting
3,is
3,an
4,have
3,eq:mv2
6,points
7,implausibility
4,weak
6,assume
2,enumerate
2,dependence
6,if
7,which
2,unknown
5,an
2,a
4,design
1,challenging
2,leads
6,the
4,of
5,is
5,find
4,is
6,a
6,a
6,observed
3,figure
2,a
5,farm
7,that
1,typical
3,motivating
2,distributions
5,large
2,when
5,given
6,using
5,this
5,mean
4,addition
1,simulator
4,case
1,and
7,novel
5,constructed
2,compute
2,a
5,cannot
6,u
6,region
6,applying
5,in
4,2
6,more
5,for
3,randomly
6,assume
2,or
7,second
6,offered
5,so
5,is
4,c
5,increased
3,semidefinite
3,data
7,used
2,lottery
5,cores
3,standard
2,take
2,defined
5,an
2,engineer's
6,over
3,fig
2,positive
5,us
3,case
5,criticism
3,of
4,to
6,such
2,leads
5,difficult
3,and
4,routine
1,take
5,can
6,have
6,any
6,dimensional
5,different
3,a
2,use
6,of
2,the
2,pre
5,black
5,to
3,minimum
4,to
5,this
2,finally
3,tune
3,corners
6,will
6,nroy
3,analogous
4,dashed
2,is
3,large
6,and
3,observed
3,human
3,integration
6,days
2,bayesian
4,because
3,scale
4,for
7,emulators
3,red
3,fig:diag2
3,the
6,the
6,had
6,warehouse
2,and
5,design
6,for
5,model
2,the
5,far
4,inputs
2,can
2,can
4,the
5,the
6,this
4,form
5,we
4,c_i
5,will
4,covariance
5,as
5,after
2,we
4,into
6,we
6,three
6,each
3,relationship
6,uses
1,parameters
3,typically
5,the
4,technologypswallow2022
6,fig:first
3,2
6,are
4,and
3,shot
6,fig:bootstrap
2,occurs
6,warehouse
2,these
5,entirely
5,the
6,equation
4,at
3,standard
3,red
6,have
3,prior
3,qq
6,eq:disc
6,to
2,probability
5,efficient
2,an
7,special
4,m
5,a
6,option
6,the
4,to
4,a
5,problem
5,problems
7,probabalistic
4,their
2,consequence
5,proposed
6,proportion
6,4
6,in
